Freq.,S(f)in,S(f)re
4.54834,0.00000,0.00000
4.55078,0.00000,0.00000
4.55322,0.00000,0.00000
4.55566,0.00000,0.00000
4.55811,0.00000,0.00000
4.56055,0.00000,0.00000
4.56299,0.00000,0.00000
4.56543,0.00000,0.00000
4.56787,0.00000,0.00000
4.57031,0.00000,0.00000
4.57275,0.00000,0.00000
4.57520,0.00000,0.00000
4.57764,0.00000,0.00000
4.58008,0.00000,0.00000
4.58252,0.00000,0.00000
4.58496,0.00000,0.00000
4.58740,0.00000,0.00000
4.58984,0.00000,0.00000
4.59229,0.00000,0.00000
4.59473,0.00000,0.00000
4.59717,0.00000,0.00000
4.59961,0.00000,0.00000
4.60205,0.00000,0.00000
4.60449,0.00000,0.00000
4.60693,0.00000,0.00000
4.60938,0.00000,0.00000
4.61182,0.00000,0.00000
4.61426,0.00000,0.00000
4.61670,0.00000,0.00000
4.61914,0.00000,0.00000
4.62158,0.00000,0.00000
4.62402,0.00000,0.00000
4.62646,0.00000,0.00000
4.62891,0.00000,0.00000
4.63135,0.00000,0.00000
4.63379,0.00000,0.00000
4.63623,0.00000,0.00000
4.63867,0.00000,0.00000
4.64111,0.00000,0.00000
4.64355,0.00000,0.00000
4.64600,0.00000,0.00000
4.64844,0.00000,0.00000
4.65088,0.00000,0.00000
4.65332,0.00000,0.00000
4.65576,0.00000,0.00000
4.65820,0.00000,0.00000
4.66064,0.00000,0.00000
4.66309,0.00000,0.00000
4.66553,0.00000,0.00000
4.66797,0.00000,0.00000
4.67041,0.00000,0.00000
4.67285,0.00000,0.00000
4.67529,0.00000,0.00000
4.67773,0.00000,0.00000
4.68018,0.00000,0.00000
4.68262,0.00000,0.00000
4.68506,0.00000,0.00000
4.68750,0.00000,0.00000
4.68994,0.00000,0.00000
4.69238,0.00000,0.00000
4.69482,0.00000,0.00000
4.69727,0.00000,0.00000
4.69971,0.00000,0.00000
4.70215,0.00000,0.00000
4.70459,0.00000,0.00000
4.70703,0.00000,0.00000
4.70947,0.00000,0.00000
4.71191,0.00000,0.00000
4.71436,0.00000,0.00000
4.71680,0.00000,0.00000
4.71924,0.00000,0.00000
4.72168,0.00000,0.00000
4.72412,0.00000,0.00000
4.72656,0.00000,0.00000
4.72900,0.00000,0.00000
4.73145,0.00000,0.00000
4.73389,0.00000,0.00000
4.73633,0.00000,0.00000
4.73877,0.00000,0.00000
4.74121,0.00000,0.00000
4.74365,0.00000,0.00000
4.74609,0.00000,0.00000
4.74854,0.00000,0.00000
4.75098,0.00000,0.00000
4.75342,0.00000,0.00000
4.75586,0.00000,0.00000
4.75830,0.00000,0.00000
4.76074,0.00000,0.00000
4.76318,0.00000,0.00000
4.76562,0.00000,0.00000
4.76807,0.00000,0.00000
4.77051,0.00000,0.00000
4.77295,0.00000,0.00000
4.77539,0.00000,0.00000
4.77783,0.00000,0.00000
4.78027,0.00000,0.00000
4.78271,0.00000,0.00000
4.78516,0.00000,0.00000
4.78760,0.00000,0.00000
4.79004,0.00000,0.00000
4.79248,0.00000,0.00000
4.79492,0.00000,0.00000
4.79736,0.00000,0.00000
4.79980,0.00000,0.00000
4.80225,0.00000,0.00000
4.80469,0.00000,0.00000
4.80713,0.00000,0.00000
4.80957,0.00000,0.00000
4.81201,0.00000,0.00000
4.81445,0.00000,0.00000
4.81689,0.00000,0.00000
4.81934,0.00000,0.00000
4.82178,0.00000,0.00000
4.82422,0.00000,0.00000
4.82666,0.00000,0.00000
4.82910,0.00000,0.00000
4.83154,0.00000,0.00000
4.83398,0.00000,0.00000
4.83643,0.00000,0.00000
4.83887,0.00000,0.00000
4.84131,0.00000,0.00000
4.84375,0.00000,0.00000
4.84619,0.00000,0.00000
4.84863,0.00000,0.00000
4.85107,0.00000,0.00000
4.85352,0.00000,0.00000
4.85596,0.00000,0.00000
4.85840,0.00000,0.00000
4.86084,0.00000,0.00000
4.86328,0.00000,0.00000
4.86572,0.00000,0.00000
4.86816,0.00000,0.00000
4.87061,0.00000,0.00000
4.87305,0.00000,0.00000
4.87549,0.00000,0.00000
4.87793,0.00000,0.00000
4.88037,0.00000,0.00000
4.88281,0.00000,0.00000
4.88525,0.00000,0.00000
4.88770,0.00000,0.00000
4.89014,0.00000,0.00000
4.89258,0.00000,0.00000
4.89502,0.00000,0.00000
4.89746,0.00000,0.00000
4.89990,0.00000,0.00000
4.90234,0.00000,0.00000
4.90479,0.00000,0.00000
4.90723,0.00000,0.00000
4.90967,0.00000,0.00000
4.91211,0.00000,0.00000
4.91455,0.00000,0.00000
4.91699,0.00000,0.00000
4.91943,0.00000,0.00000
4.92188,0.00000,0.00000
4.92432,0.00000,0.00000
4.92676,0.00000,0.00000
4.92920,0.00000,0.00000
4.93164,0.00000,0.00000
4.93408,0.00000,0.00000
4.93652,0.00000,0.00000
4.93896,0.00000,0.00000
4.94141,0.00000,0.00000
4.94385,0.00000,0.00000
4.94629,0.00000,0.00000
4.94873,0.00000,0.00000
4.95117,0.00000,0.00000
4.95361,0.00000,0.00000
4.95605,0.00000,0.00000
4.95850,0.00000,0.00000
4.96094,0.00000,0.00000
4.96338,0.00000,0.00000
4.96582,0.00000,0.00000
4.96826,0.00000,0.00000
4.97070,0.00000,0.00000
4.97314,0.00000,0.00000
4.97559,0.00000,0.00000
4.97803,0.00000,0.00000
4.98047,0.00000,0.00000
4.98291,0.00000,0.00000
4.98535,0.00000,0.00000
4.98779,0.00000,0.00000
4.99023,0.00000,0.00000
4.99268,0.00000,0.00000
4.99512,0.00000,0.00000
4.99756,0.00000,0.00000
5.00000,0.00000,0.00000
